Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-January-2018,590.05,595.75,587.40,593.40,592.012466529551010904,309228,3276,183066831.00,121724,39.36,8.35,3.35
30-January-2018,608.00,609.80,577.00,593.40,596.014558571595782036,469895,3349,280064261.00,283986,60.44,32.80,-14.60
29-January-2018,617.00,620.50,603.45,605.40,613.860427306823342097,535119,3653,328488378.00,343650,64.22,17.05,-11.60
25-January-2018,610.00,617.00,602.00,613.75,612.880746443494672948,502811,4393,308163181.00,155523,30.93,15.00,3.75
24-January-2018,622.00,622.00,606.30,607.90,613.688038810282370311,407727,4502,250217183.00,115487,28.32,15.70,-14.10
23-January-2018,616.10,627.50,611.45,618.90,619.201189852077375659,822119,9950,509057063.00,89195,10.85,16.05,2.80
22-January-2018,591.00,621.35,583.15,611.05,608.763044356138630324,1473415,17870,896960601.00,170142,11.55,38.20,20.05
19-January-2018,586.70,594.90,581.30,590.25,586.924552877927464198,271011,3754,159063010.00,71764,26.48,13.60,3.55
18-January-2018,599.70,599.70,578.20,583.70,589.633497503861738565,446690,6136,263383387.00,85920,19.23,21.50,-16.00
17-January-2018,561.00,588.00,560.00,584.75,575.881682483446079371,432979,6620,249344675.00,120796,27.90,28.00,23.75
16-January-2018,561.55,566.95,556.25,558.75,559.044453063432264737,1051941,2498,588081781.00,862386,81.98,10.70,-2.80
15-January-2018,555.75,564.30,555.75,560.70,560.454042622417439401,141381,2172,79237553.00,32029,22.65,8.55,4.95
12-January-2018,560.00,563.65,552.85,555.75,557.521025834433339619,116666,1599,65043748.00,23023,19.73,10.80,-4.25
11-January-2018,561.95,563.05,554.20,558.25,558.348247270339052622,109629,1663,61211160.00,21255,19.39,8.85,-3.70
10-January-2018,566.90,568.00,560.90,562.55,562.927192165915776147,134285,2042,75592678.00,34159,25.44,7.10,-4.35
9-January-2018,565.00,572.45,564.00,565.15,567.868946039689258130,133487,1810,75803122.00,27816,20.84,8.45,0.15
8-January-2018,563.15,567.55,563.10,565.35,565.555120813980807113,110666,1499,62587723.00,35206,31.81,4.45,2.20
5-January-2018,562.00,567.00,557.20,563.10,561.439443982038626495,188627,1693,105902638.00,105526,55.94,9.80,1.10
4-January-2018,564.95,564.95,557.85,559.30,560.690794032899296057,109668,1562,61489838.00,30732,28.02,7.10,-5.65
3-January-2018,560.05,565.50,555.50,560.35,560.293972939729397293,193494,3078,108413522.00,43845,22.66,10.00,0.30
2-January-2018,563.35,568.50,556.25,559.70,562.413119235864419937,237026,3585,133306532.00,65081,27.46,12.25,-3.65
1-January-2018,562.40,569.60,560.20,564.85,564.859076523054954657,469205,2246,265034703.00,331055,70.56,9.40,2.45
29-December-2017,547.40,566.00,547.40,562.40,557.397907124578246483,245404,3007,136787676.00,56039,22.84,18.60,15.00
28-December-2017,544.35,553.10,544.35,547.40,548.936840254781236457,244602,2856,134271049.00,28176,11.52,8.75,3.05
